DriverNumber,LapNumber,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,TyreLife,HARD,INTERMEDIATE,MEDIUM,SOFT,WET
44,48.0,28.951,36.306000000000004,24.564,285.0,255.0,254.0,35.0,1,0,0,0,0
44,49.0,28.844,36.511,24.765,287.0,257.0,253.0,36.0,1,0,0,0,0
44,50.0,28.859,36.863,25.359,285.0,255.0,251.0,37.0,1,0,0,0,0
44,52.0,29.474,53.526,32.484,280.0,213.0,183.0,39.0,1,0,0,0,0
33,7.0,29.292,37.194,25.532,282.0,255.0,250.0,10.0,0,0,1,0,0
33,8.0,29.192,36.89,25.292,281.0,255.0,251.0,11.0,0,0,1,0,0
33,9.0,29.273000000000003,36.864000000000004,25.323,284.0,256.0,250.0,12.0,0,0,1,0,0
33,10.0,29.150000000000002,36.872,25.121000000000002,285.0,256.0,251.0,13.0,0,0,1,0,0
33,20.0,29.093000000000004,36.769000000000005,25.234,281.0,255.0,252.0,7.0,1,0,0,0,0
33,21.0,29.164,36.769000000000005,24.897000000000002,285.0,258.0,252.0,8.0,1,0,0,0,0
33,23.0,29.225,36.510000000000005,25.011000000000003,286.0,258.0,253.0,10.0,1,0,0,0,0
33,24.0,29.438000000000002,36.578,25.014000000000003,284.0,257.0,251.0,11.0,1,0,0,0,0
33,25.0,29.153000000000002,36.397000000000006,24.826,285.0,259.0,252.0,12.0,1,0,0,0,0
33,26.0,29.063000000000002,36.461000000000006,24.891000000000002,286.0,259.0,252.0,13.0,1,0,0,0,0
33,27.0,29.007,36.539,25.071,285.0,258.0,252.0,14.0,1,0,0,0,0
33,28.0,29.054000000000002,36.453,24.94,286.0,261.0,253.0,15.0,1,0,0,0,0
33,31.0,28.899,36.379000000000005,24.708000000000002,285.0,262.0,253.0,18.0,1,0,0,0,0
33,32.0,28.861,36.400000000000006,24.84,286.0,261.0,254.0,19.0,1,0,0,0,0
33,33.0,28.810000000000002,36.231,24.76,287.0,261.0,254.0,20.0,1,0,0,0,0
33,34.0,28.789,36.306000000000004,24.688000000000002,283.0,262.0,254.0,21.0,1,0,0,0,0
33,35.0,28.987000000000002,36.234,24.959000000000003,282.0,260.0,254.0,22.0,1,0,0,0,0
33,36.0,28.846,36.233000000000004,24.838,283.0,260.0,255.0,23.0,1,0,0,0,0
33,37.0,28.935000000000002,36.233000000000004,24.897000000000002,285.0,261.0,254.0,24.0,1,0,0,0,0
33,38.0,28.831000000000003,36.426,24.983,288.0,261.0,255.0,25.0,1,0,0,0,0
33,41.0,28.519000000000002,36.008,24.543000000000003,289.0,264.0,254.0,28.0,1,0,0,0,0
33,42.0,28.691000000000003,36.127,24.571,287.0,263.0,254.0,29.0,1,0,0,0,0
33,43.0,28.901000000000003,36.054,24.864,289.0,262.0,254.0,30.0,1,0,0,0,0
33,44.0,28.875000000000004,35.972,24.824,286.0,263.0,255.0,31.0,1,0,0,0,0
33,45.0,28.836000000000002,35.926,24.593,283.0,262.0,256.0,32.0,1,0,0,0,0
33,47.0,28.962000000000003,35.972,24.794,284.0,261.0,255.0,34.0,1,0,0,0,0
33,52.0,28.033,35.017,24.047,291.0,265.0,256.0,5.0,0,0,0,1,0
44,8.0,29.923000000000002,33.283,31.385,194.0,242.0,268.0,8.0,0,1,0,0,0
44,9.0,29.031000000000002,31.911,30.360000000000003,193.0,244.0,270.0,9.0,0,1,0,0,0
44,10.0,28.587000000000003,31.518,29.995,196.0,246.0,270.0,10.0,0,1,0,0,0
44,11.0,28.03,31.099,29.595000000000002,198.0,247.0,271.0,11.0,0,1,0,0,0
44,12.0,27.923000000000002,30.667,30.002000000000002,203.0,249.0,271.0,12.0,0,1,0,0,0
44,14.0,27.474,30.968000000000004,29.587000000000003,199.0,246.0,272.0,14.0,0,1,0,0,0
44,15.0,27.333000000000002,30.542,29.197000000000003,204.0,247.0,272.0,15.0,0,1,0,0,0
44,17.0,27.91,30.916,28.675,203.0,249.0,273.0,17.0,0,1,0,0,0
44,18.0,27.435000000000002,30.496000000000002,28.709000000000003,201.0,251.0,272.0,18.0,0,1,0,0,0
44,19.0,27.501,30.649,28.871000000000002,204.0,251.0,274.0,19.0,0,1,0,0,0
44,20.0,27.305000000000003,30.735000000000003,28.919,202.0,252.0,275.0,20.0,0,1,0,0,0
44,21.0,27.828000000000003,30.992,29.463,195.0,253.0,276.0,21.0,0,1,0,0,0
44,22.0,28.378,31.139000000000003,29.76,196.0,252.0,276.0,22.0,0,1,0,0,0
44,23.0,27.798000000000002,31.556,29.067,199.0,247.0,275.0,23.0,0,1,0,0,0
44,24.0,28.344,30.816000000000003,28.979000000000003,204.0,253.0,274.0,24.0,0,1,0,0,0
44,25.0,27.618000000000002,32.594,28.630000000000003,199.0,252.0,274.0,25.0,0,1,0,0,0
44,26.0,27.911,30.771,28.391000000000002,174.0,252.0,276.0,26.0,0,1,0,0,0
44,27.0,27.332,31.175,28.452,203.0,254.0,273.0,27.0,0,1,0,0,0
44,30.0,26.478,28.798000000000002,27.862000000000002,211.0,255.0,290.0,6.0,0,0,1,0,0
44,35.0,30.892000000000003,29.677000000000003,27.895000000000003,205.0,258.0,279.0,3.0,0,0,1,0,0
44,36.0,27.398000000000003,28.357000000000003,27.463,207.0,257.0,279.0,4.0,0,0,1,0,0
44,37.0,26.331000000000003,27.908,26.733,212.0,255.0,280.0,5.0,0,0,1,0,0
44,38.0,26.698,28.071,26.675,207.0,256.0,285.0,6.0,0,0,1,0,0
44,39.0,25.932000000000002,27.290000000000003,26.257,213.0,254.0,279.0,7.0,0,0,1,0,0
44,40.0,25.817,27.310000000000002,26.176000000000002,217.0,257.0,281.0,8.0,0,0,1,0,0
44,41.0,25.686,27.258000000000003,26.262,216.0,260.0,289.0,9.0,0,0,1,0,0
44,42.0,24.866000000000003,27.174000000000003,26.292,218.0,253.0,279.0,10.0,0,0,1,0,0
44,43.0,25.457,27.040000000000003,26.151000000000003,219.0,257.0,280.0,11.0,0,0,1,0,0
44,44.0,25.305000000000003,27.007,26.303,221.0,260.0,281.0,12.0,0,0,1,0,0
44,45.0,25.413,27.082,26.221,219.0,261.0,280.0,13.0,0,0,1,0,0
44,46.0,25.159000000000002,26.872000000000003,26.375,224.0,261.0,280.0,14.0,0,0,1,0,0
44,47.0,25.173000000000002,27.26,26.105,221.0,259.0,281.0,15.0,0,0,1,0,0
44,48.0,25.643,26.984,26.241000000000003,223.0,261.0,287.0,16.0,0,0,1,0,0
44,49.0,25.894000000000002,27.090000000000003,26.17,221.0,262.0,290.0,17.0,0,0,1,0,0
44,50.0,24.685000000000002,27.024,26.149,219.0,258.0,285.0,18.0,0,0,1,0,0
44,51.0,25.109,27.176000000000002,26.227,223.0,261.0,291.0,19.0,0,0,1,0,0
44,52.0,25.28,27.449,26.272000000000002,216.0,260.0,292.0,20.0,0,0,1,0,0
44,53.0,25.235000000000003,27.262,26.308000000000003,220.0,259.0,291.0,21.0,0,0,1,0,0
44,55.0,24.654,27.074,26.222,221.0,259.0,281.0,23.0,0,0,1,0,0
44,56.0,25.328000000000003,27.052000000000003,26.125,225.0,261.0,288.0,24.0,0,0,1,0,0
44,57.0,25.261000000000003,27.020000000000003,26.341,219.0,259.0,289.0,25.0,0,0,1,0,0
44,58.0,25.41,27.279000000000003,26.268,217.0,257.0,288.0,26.0,0,0,1,0,0
44,59.0,25.298000000000002,27.051000000000002,26.185000000000002,219.0,259.0,288.0,27.0,0,0,1,0,0
44,60.0,24.446,26.527,25.729000000000003,227.0,260.0,277.0,28.0,0,0,1,0,0
44,61.0,25.385,27.310000000000002,26.129,221.0,259.0,278.0,29.0,0,0,1,0,0
44,62.0,25.578000000000003,27.12,26.089000000000002,220.0,257.0,279.0,30.0,0,0,1,0,0
44,63.0,25.045,27.054000000000002,25.939,223.0,260.0,278.0,31.0,0,0,1,0,0
33,8.0,29.970000000000002,32.208000000000006,30.747000000000003,194.0,244.0,265.0,8.0,0,1,0,0,0
33,9.0,29.321,31.407000000000004,30.225,198.0,246.0,266.0,9.0,0,1,0,0,0
33,10.0,28.895000000000003,31.269000000000002,29.966,202.0,244.0,266.0,10.0,0,1,0,0,0
33,11.0,28.656000000000002,30.869000000000003,29.643,204.0,247.0,267.0,11.0,0,1,0,0,0
33,13.0,28.166,30.618000000000002,29.335,203.0,245.0,270.0,13.0,0,1,0,0,0
33,14.0,28.079,30.501,29.16,204.0,247.0,268.0,14.0,0,1,0,0,0
33,15.0,27.948,30.175,28.936000000000003,205.0,250.0,269.0,15.0,0,1,0,0,0
33,16.0,27.790000000000003,30.069000000000003,28.738000000000003,203.0,251.0,269.0,16.0,0,1,0,0,0
33,17.0,27.799000000000003,30.468000000000004,28.338,204.0,251.0,272.0,17.0,0,1,0,0,0
33,19.0,28.124000000000002,30.508000000000003,28.436000000000003,200.0,253.0,271.0,19.0,0,1,0,0,0
33,20.0,27.941000000000003,30.560000000000002,28.596,202.0,253.0,275.0,20.0,0,1,0,0,0
33,21.0,28.551000000000002,31.092000000000002,28.983,199.0,252.0,271.0,21.0,0,1,0,0,0
33,22.0,28.469,30.999000000000002,28.789,200.0,253.0,273.0,22.0,0,1,0,0,0
33,23.0,28.866000000000003,31.371000000000002,29.295,199.0,252.0,272.0,23.0,0,1,0,0,0
33,24.0,28.753,31.896,29.145000000000003,198.0,250.0,272.0,24.0,0,1,0,0,0
33,25.0,28.465000000000003,31.395000000000003,29.107000000000003,204.0,252.0,272.0,25.0,0,1,0,0,0
33,26.0,28.321,31.073,28.788,203.0,250.0,273.0,26.0,0,1,0,0,0
33,29.0,27.282,29.108,27.779000000000003,212.0,251.0,277.0,2.0,0,0,1,0,0
33,30.0,27.369000000000003,30.437,28.627000000000002,210.0,252.0,275.0,3.0,0,0,1,0,0
33,31.0,26.776000000000003,28.838,27.340000000000003,212.0,246.0,272.0,4.0,0,0,1,0,0
33,35.0,28.192,28.417,27.134,212.0,247.0,269.0,7.0,0,0,1,0,0
33,36.0,26.665000000000003,27.652,26.689,215.0,247.0,271.0,8.0,0,0,1,0,0
33,38.0,26.03,27.341,26.355,220.0,248.0,272.0,10.0,0,0,1,0,0
33,40.0,25.767000000000003,27.091,26.077,222.0,249.0,273.0,12.0,0,0,1,0,0
33,41.0,25.672,27.040000000000003,26.074,223.0,250.0,273.0,13.0,0,0,1,0,0
33,43.0,25.467000000000002,26.96,26.102,224.0,250.0,274.0,15.0,0,0,1,0,0
33,45.0,25.325000000000003,26.905,26.054000000000002,225.0,250.0,274.0,17.0,0,0,1,0,0
33,46.0,25.221,26.826,25.964000000000002,226.0,251.0,274.0,18.0,0,0,1,0,0
33,47.0,25.323,26.840000000000003,25.998,224.0,252.0,274.0,19.0,0,0,1,0,0
33,48.0,25.247,26.792,26.048000000000002,225.0,253.0,275.0,20.0,0,0,1,0,0
33,49.0,25.296000000000003,26.824,26.051000000000002,226.0,253.0,278.0,21.0,0,0,1,0,0
33,51.0,25.341,26.856,25.961000000000002,225.0,251.0,276.0,23.0,0,0,1,0,0
33,52.0,25.175,26.843,25.945,227.0,252.0,276.0,24.0,0,0,1,0,0
33,53.0,25.205000000000002,26.836000000000002,25.896,225.0,251.0,276.0,25.0,0,0,1,0,0
33,54.0,25.114,26.761000000000003,25.891000000000002,227.0,252.0,277.0,26.0,0,0,1,0,0
33,55.0,25.169,26.736,25.898000000000003,225.0,254.0,277.0,27.0,0,0,1,0,0
33,56.0,25.112000000000002,26.759,26.038,228.0,254.0,278.0,28.0,0,0,1,0,0
33,57.0,25.276,27.051000000000002,26.069000000000003,224.0,253.0,276.0,29.0,0,0,1,0,0
33,58.0,25.155,26.754,26.123,226.0,254.0,276.0,30.0,0,0,1,0,0
33,59.0,24.990000000000002,26.799000000000003,26.204,228.0,252.0,276.0,31.0,0,0,1,0,0
33,60.0,24.986,26.641000000000002,25.897000000000002,229.0,255.0,277.0,32.0,0,0,1,0,0
33,61.0,25.035,26.831000000000003,26.395000000000003,226.0,253.0,277.0,33.0,0,0,1,0,0
33,62.0,24.871000000000002,26.698,25.957,230.0,256.0,280.0,34.0,0,0,1,0,0
33,63.0,25.114,26.703000000000003,26.155,228.0,254.0,268.0,35.0,0,0,1,0,0
44,2.0,23.839000000000002,31.586000000000002,28.373,274.0,271.0,273.0,6.0,0,0,0,1,0
44,3.0,23.645000000000003,31.473000000000003,28.307000000000002,272.0,276.0,273.0,7.0,0,0,0,1,0
44,4.0,23.387,31.352,28.199,268.0,272.0,274.0,8.0,0,0,0,1,0
44,5.0,23.483,31.437,28.198,273.0,268.0,274.0,9.0,0,0,0,1,0
44,6.0,23.386000000000003,31.342000000000002,28.334000000000003,272.0,276.0,275.0,10.0,0,0,0,1,0
44,7.0,23.374000000000002,31.594,28.293000000000003,274.0,274.0,276.0,11.0,0,0,0,1,0
44,12.0,23.490000000000002,31.608,28.317,268.0,268.0,277.0,16.0,0,0,0,1,0
44,13.0,23.396,31.398000000000003,28.244000000000003,278.0,280.0,277.0,17.0,0,0,0,1,0
44,14.0,23.391000000000002,31.526000000000003,28.263,275.0,273.0,277.0,18.0,0,0,0,1,0
44,15.0,23.433,31.602,28.274,278.0,270.0,276.0,19.0,0,0,0,1,0
44,16.0,23.356,31.511000000000003,28.383000000000003,275.0,273.0,277.0,20.0,0,0,0,1,0
44,18.0,23.437,31.622000000000003,28.259,278.0,273.0,277.0,22.0,0,0,0,1,0
44,19.0,23.429000000000002,31.636000000000003,28.342000000000002,277.0,280.0,276.0,23.0,0,0,0,1,0
44,20.0,23.449,31.695,28.415000000000003,280.0,278.0,275.0,24.0,0,0,0,1,0
44,21.0,23.41,31.448,28.309,281.0,284.0,276.0,25.0,0,0,0,1,0
44,22.0,23.459000000000003,31.513,28.351000000000003,282.0,283.0,277.0,26.0,0,0,0,1,0
44,23.0,23.474,31.547,28.555000000000003,281.0,283.0,284.0,27.0,0,0,0,1,0
44,24.0,23.599,31.71,29.201,278.0,280.0,282.0,28.0,0,0,0,1,0
44,25.0,23.064,31.608,28.612000000000002,281.0,281.0,277.0,29.0,0,0,0,1,0
44,26.0,23.596,31.653000000000002,28.415000000000003,279.0,279.0,275.0,30.0,0,0,0,1,0
44,30.0,23.206000000000003,30.658,27.412000000000003,275.0,276.0,275.0,2.0,0,0,1,0,0
44,32.0,23.102,30.749000000000002,27.552000000000003,277.0,276.0,277.0,4.0,0,0,1,0,0
44,33.0,23.080000000000002,30.726000000000003,27.703000000000003,281.0,283.0,279.0,5.0,0,0,1,0,0
44,34.0,22.967000000000002,30.784000000000002,27.761000000000003,282.0,285.0,279.0,6.0,0,0,1,0,0
44,35.0,23.042,30.668000000000003,27.758000000000003,284.0,290.0,287.0,7.0,0,0,1,0,0
44,36.0,22.901,30.952,27.873,282.0,282.0,280.0,8.0,0,0,1,0,0
44,37.0,22.950000000000003,30.848000000000003,27.807000000000002,276.0,283.0,288.0,9.0,0,0,1,0,0
44,38.0,22.862000000000002,31.261000000000003,27.913,280.0,279.0,280.0,10.0,0,0,1,0,0
44,39.0,23.053,30.945,28.041,272.0,285.0,280.0,11.0,0,0,1,0,0
44,40.0,22.919,30.953000000000003,27.906000000000002,284.0,284.0,287.0,12.0,0,0,1,0,0
44,41.0,22.87,30.878000000000004,27.949,283.0,288.0,289.0,13.0,0,0,1,0,0
44,44.0,22.881,30.628000000000004,27.266000000000002,281.0,284.0,277.0,8.0,0,0,1,0,0
44,45.0,22.938000000000002,30.396,27.394000000000002,277.0,279.0,277.0,9.0,0,0,1,0,0
44,46.0,22.925,30.377000000000002,27.428,280.0,281.0,279.0,10.0,0,0,1,0,0
44,47.0,22.857000000000003,30.610000000000003,27.881,282.0,282.0,288.0,11.0,0,0,1,0,0
44,48.0,22.556,30.746000000000002,27.968,281.0,281.0,279.0,12.0,0,0,1,0,0
44,49.0,22.978,30.448,27.729000000000003,277.0,281.0,280.0,13.0,0,0,1,0,0
44,50.0,22.924000000000003,30.614,27.456000000000003,280.0,278.0,279.0,14.0,0,0,1,0,0
44,52.0,23.105,31.328000000000003,28.237000000000002,281.0,268.0,278.0,16.0,0,0,1,0,0
44,54.0,22.386000000000003,30.679000000000002,27.6,277.0,280.0,280.0,18.0,0,0,1,0,0
44,55.0,23.043000000000003,30.388,27.356,280.0,284.0,278.0,19.0,0,0,1,0,0
44,57.0,22.892000000000003,30.665000000000003,27.349,283.0,281.0,278.0,21.0,0,0,1,0,0
44,58.0,22.881,30.571,27.479000000000003,281.0,280.0,280.0,22.0,0,0,1,0,0
44,59.0,22.861,30.445,28.215000000000003,283.0,287.0,288.0,23.0,0,0,1,0,0
44,60.0,23.334000000000003,31.154000000000003,27.717000000000002,276.0,267.0,278.0,24.0,0,0,1,0,0
44,61.0,23.004,30.534000000000002,27.569000000000003,282.0,265.0,279.0,25.0,0,0,1,0,0
44,62.0,23.101000000000003,30.744000000000003,27.791,279.0,273.0,278.0,26.0,0,0,1,0,0
44,63.0,23.147000000000002,30.8,27.758000000000003,280.0,276.0,280.0,27.0,0,0,1,0,0
44,65.0,23.276,31.039,27.67,278.0,274.0,279.0,29.0,0,0,1,0,0
44,66.0,23.217000000000002,30.787000000000003,28.040000000000003,279.0,269.0,240.0,30.0,0,0,1,0,0
33,2.0,23.693,31.434,28.434,262.0,259.0,270.0,5.0,0,0,0,1,0
33,3.0,23.720000000000002,31.302000000000003,28.228,263.0,262.0,271.0,6.0,0,0,0,1,0
33,5.0,23.607000000000003,31.470000000000002,28.129,258.0,267.0,272.0,8.0,0,0,0,1,0
33,7.0,23.657,31.338,28.095000000000002,259.0,262.0,273.0,10.0,0,0,0,1,0
33,12.0,23.744,31.323,28.23,256.0,267.0,273.0,15.0,0,0,0,1,0
33,13.0,23.597,31.287000000000003,28.125,263.0,271.0,273.0,16.0,0,0,0,1,0
33,14.0,23.64,31.376,28.139000000000003,261.0,268.0,273.0,17.0,0,0,0,1,0
33,15.0,23.612000000000002,31.393,28.147000000000002,263.0,269.0,273.0,18.0,0,0,0,1,0
33,16.0,23.665000000000003,31.479000000000003,28.371000000000002,261.0,265.0,273.0,19.0,0,0,0,1,0
33,17.0,23.724,31.35,28.189,259.0,269.0,273.0,20.0,0,0,0,1,0
33,18.0,23.636000000000003,31.417,28.236,261.0,267.0,274.0,21.0,0,0,0,1,0
33,19.0,23.736,31.308000000000003,28.273000000000003,259.0,272.0,274.0,22.0,0,0,0,1,0
33,20.0,23.628,31.466,28.268,262.0,273.0,273.0,23.0,0,0,0,1,0
33,22.0,23.686,31.518,28.309,265.0,275.0,273.0,25.0,0,0,0,1,0
33,23.0,23.702,31.609,28.418000000000003,264.0,275.0,273.0,26.0,0,0,0,1,0
33,26.0,22.856,30.838,27.717000000000002,270.0,269.0,277.0,2.0,0,0,1,0,0
33,27.0,23.266000000000002,31.048000000000002,27.857000000000003,265.0,262.0,276.0,3.0,0,0,1,0,0
33,28.0,23.436,30.963,27.859,267.0,271.0,275.0,4.0,0,0,1,0,0
33,29.0,23.418000000000003,31.104000000000003,27.924000000000003,262.0,262.0,275.0,5.0,0,0,1,0,0
33,30.0,23.576,31.205000000000002,27.840000000000003,258.0,264.0,275.0,6.0,0,0,1,0,0
33,31.0,23.493000000000002,31.162000000000003,28.059,260.0,268.0,277.0,7.0,0,0,1,0,0
33,32.0,23.372,31.081000000000003,28.003,265.0,262.0,277.0,8.0,0,0,1,0,0
33,34.0,23.124000000000002,30.765,27.644000000000002,274.0,279.0,275.0,10.0,0,0,1,0,0
33,35.0,23.251,30.687,27.633000000000003,270.0,280.0,276.0,11.0,0,0,1,0,0
33,36.0,22.994,30.693,27.8,280.0,283.0,278.0,12.0,0,0,1,0,0
33,37.0,23.133000000000003,30.809,27.930000000000003,272.0,283.0,279.0,13.0,0,0,1,0,0
33,38.0,23.116000000000003,30.785,27.826,277.0,281.0,278.0,14.0,0,0,1,0,0
33,39.0,23.284000000000002,30.717000000000002,28.083000000000002,272.0,282.0,278.0,15.0,0,0,1,0,0
33,40.0,23.097,31.011000000000003,27.882,271.0,279.0,278.0,16.0,0,0,1,0,0
33,41.0,23.099,30.772000000000002,27.846,273.0,284.0,279.0,17.0,0,0,1,0,0
33,42.0,23.092000000000002,30.880000000000003,28.146,277.0,284.0,286.0,18.0,0,0,1,0,0
33,43.0,22.75,30.89,27.992,276.0,273.0,277.0,19.0,0,0,1,0,0
33,44.0,23.191000000000003,30.765,27.930000000000003,271.0,276.0,279.0,20.0,0,0,1,0,0
33,45.0,23.124000000000002,30.846000000000004,28.017000000000003,276.0,278.0,280.0,21.0,0,0,1,0,0
33,46.0,23.139000000000003,31.113000000000003,28.221,273.0,284.0,280.0,22.0,0,0,1,0,0
33,47.0,23.184,31.159000000000002,28.246000000000002,272.0,272.0,281.0,23.0,0,0,1,0,0
33,48.0,23.287000000000003,31.571,28.181,270.0,277.0,280.0,24.0,0,0,1,0,0
33,49.0,23.288,31.369000000000003,28.267000000000003,269.0,281.0,278.0,25.0,0,0,1,0,0
33,50.0,23.265,31.032000000000004,28.043000000000003,270.0,271.0,279.0,26.0,0,0,1,0,0
33,51.0,23.349,31.128000000000004,28.036,273.0,292.0,278.0,27.0,0,0,1,0,0
33,52.0,23.256,30.978,28.124000000000002,268.0,275.0,278.0,28.0,0,0,1,0,0
33,53.0,23.283,30.912000000000003,27.973000000000003,276.0,285.0,281.0,29.0,0,0,1,0,0
33,54.0,23.263,31.031000000000002,28.235000000000003,268.0,282.0,280.0,30.0,0,0,1,0,0
33,55.0,23.284000000000002,31.022000000000002,28.358,269.0,278.0,281.0,31.0,0,0,1,0,0
33,56.0,23.434,31.429000000000002,28.060000000000002,275.0,280.0,280.0,32.0,0,0,1,0,0
33,58.0,23.302000000000003,31.007,28.102,267.0,285.0,278.0,34.0,0,0,1,0,0
33,59.0,23.338,30.937,28.271,275.0,283.0,279.0,35.0,0,0,1,0,0
33,62.0,22.272000000000002,29.205000000000002,26.672,285.0,289.0,281.0,2.0,0,0,0,1,0
33,63.0,22.877000000000002,30.276000000000003,27.063000000000002,267.0,283.0,281.0,3.0,0,0,0,1,0
33,64.0,22.608,30.076,26.935000000000002,274.0,280.0,280.0,4.0,0,0,0,1,0
33,65.0,22.632,30.340000000000003,27.174000000000003,267.0,279.0,280.0,5.0,0,0,0,1,0
33,66.0,23.034000000000002,30.305000000000003,27.536,254.0,272.0,246.0,6.0,0,0,0,1,0
44,6.0,30.755000000000003,41.6,23.814,228.0,251.0,278.0,9.0,0,0,1,0,0
44,7.0,30.775000000000002,41.68,23.668000000000003,229.0,252.0,279.0,10.0,0,0,1,0,0
44,8.0,30.708000000000002,41.702000000000005,23.665000000000003,230.0,248.0,277.0,11.0,0,0,1,0,0
44,11.0,30.677000000000003,41.585,23.881,232.0,254.0,278.0,14.0,0,0,1,0,0
44,12.0,30.763,41.935,23.809,230.0,252.0,278.0,15.0,0,0,1,0,0
44,18.0,30.555000000000003,41.271,23.44,232.0,254.0,276.0,5.0,1,0,0,0,0
44,20.0,30.750000000000004,41.051,23.523000000000003,233.0,255.0,277.0,7.0,1,0,0,0,0
44,21.0,30.908,41.469,23.46,230.0,253.0,278.0,8.0,1,0,0,0,0
44,22.0,30.716,41.255,23.568,231.0,253.0,277.0,9.0,1,0,0,0,0
44,23.0,30.573,41.001000000000005,23.645000000000003,232.0,258.0,277.0,10.0,1,0,0,0,0
44,24.0,30.501,41.09,23.496000000000002,231.0,258.0,278.0,11.0,1,0,0,0,0
44,25.0,30.716,40.983000000000004,23.66,230.0,256.0,277.0,12.0,1,0,0,0,0
44,26.0,30.682000000000002,41.157000000000004,23.783,231.0,257.0,277.0,13.0,1,0,0,0,0
44,30.0,30.213,40.895,23.257,233.0,258.0,277.0,2.0,1,0,0,0,0
44,31.0,30.947000000000003,41.186,23.172,224.0,252.0,278.0,3.0,1,0,0,0,0
44,32.0,30.240000000000002,41.061,23.428,234.0,242.0,278.0,4.0,1,0,0,0,0
44,33.0,30.362000000000002,41.264,23.415000000000003,233.0,244.0,278.0,5.0,1,0,0,0,0
44,37.0,30.339000000000002,41.183,23.218,235.0,250.0,280.0,9.0,1,0,0,0,0
44,38.0,30.347,40.986000000000004,23.387,234.0,254.0,280.0,10.0,1,0,0,0,0
44,39.0,30.468000000000004,41.03,23.318,235.0,258.0,279.0,11.0,1,0,0,0,0
44,40.0,30.62,40.931000000000004,23.339000000000002,233.0,257.0,280.0,12.0,1,0,0,0,0
44,41.0,30.276000000000003,40.771,23.287000000000003,234.0,258.0,279.0,13.0,1,0,0,0,0
44,44.0,29.976000000000003,40.631,23.408,232.0,261.0,279.0,16.0,1,0,0,0,0
44,45.0,30.534000000000002,40.615,23.434,233.0,258.0,280.0,17.0,1,0,0,0,0
44,46.0,30.238000000000003,40.85,23.404,236.0,258.0,285.0,18.0,1,0,0,0,0
44,47.0,30.448,40.884,23.259,234.0,256.0,279.0,19.0,1,0,0,0,0
44,48.0,30.336000000000002,40.567,23.264000000000003,235.0,257.0,280.0,20.0,1,0,0,0,0
44,49.0,30.273000000000003,40.641000000000005,23.222,233.0,256.0,280.0,21.0,1,0,0,0,0
44,50.0,30.265,40.749,23.34,235.0,257.0,282.0,22.0,1,0,0,0,0
44,51.0,30.360000000000003,41.010000000000005,23.209000000000003,234.0,257.0,282.0,23.0,1,0,0,0,0
44,52.0,30.625000000000004,40.96,23.354000000000003,237.0,258.0,281.0,24.0,1,0,0,0,0
44,54.0,30.734,40.788000000000004,23.292,233.0,258.0,280.0,26.0,1,0,0,0,0
44,55.0,30.605,40.96,23.141000000000002,235.0,258.0,280.0,27.0,1,0,0,0,0
44,56.0,30.431,40.946000000000005,23.541,239.0,267.0,279.0,28.0,1,0,0,0,0
33,6.0,30.819000000000003,41.205000000000005,23.958000000000002,232.0,259.0,272.0,9.0,0,0,1,0,0
33,7.0,30.846000000000004,41.378,23.678,230.0,253.0,273.0,10.0,0,0,1,0,0
33,8.0,31.016000000000002,41.266000000000005,23.75,228.0,255.0,272.0,11.0,0,0,1,0,0
33,9.0,30.988000000000003,41.271,23.753,231.0,255.0,273.0,12.0,0,0,1,0,0
33,10.0,30.984,41.378,23.813000000000002,229.0,253.0,273.0,13.0,0,0,1,0,0
33,11.0,30.868000000000002,41.427,23.884,231.0,250.0,272.0,14.0,0,0,1,0,0
33,12.0,31.286,41.516000000000005,23.790000000000003,226.0,252.0,273.0,15.0,0,0,1,0,0
33,13.0,31.024,41.468,23.799000000000003,235.0,255.0,273.0,16.0,0,0,1,0,0
33,14.0,31.07,41.804,24.006,233.0,253.0,273.0,17.0,0,0,1,0,0
33,15.0,31.225,41.652,24.047,230.0,251.0,273.0,18.0,0,0,1,0,0
33,16.0,31.144000000000002,41.813,24.076,232.0,250.0,273.0,19.0,0,0,1,0,0
33,20.0,30.565,40.842000000000006,23.463,234.0,252.0,276.0,3.0,0,0,1,0,0
33,21.0,30.615000000000002,40.781000000000006,23.433,232.0,253.0,276.0,4.0,0,0,1,0,0
33,22.0,30.617,40.954,23.588,234.0,254.0,275.0,5.0,0,0,1,0,0
33,23.0,30.634,40.895,23.593,231.0,255.0,276.0,6.0,0,0,1,0,0
33,26.0,30.560000000000002,40.855000000000004,23.543000000000003,233.0,252.0,277.0,9.0,0,0,1,0,0
33,27.0,30.543000000000003,40.968,23.607000000000003,236.0,253.0,279.0,10.0,0,0,1,0,0
33,28.0,30.461000000000002,41.043,23.622,235.0,254.0,275.0,11.0,0,0,1,0,0
33,29.0,30.687,41.07,23.525000000000002,232.0,255.0,276.0,12.0,0,0,1,0,0
33,30.0,30.651000000000003,41.056000000000004,23.769000000000002,233.0,256.0,284.0,13.0,0,0,1,0,0
33,31.0,30.297,41.194,23.563000000000002,236.0,254.0,277.0,14.0,0,0,1,0,0
33,32.0,30.655,41.205000000000005,23.518,234.0,254.0,275.0,15.0,0,0,1,0,0
